epoch,lr,train_loss,test_acc,test_loss,group_sparsity
45,0.040114977871559376,0.5161994097709656,76.85,0.6794260680198669,0.5982142857142857
46,0.03969463130731183,0.5185900103759765,80.0,0.5923326478004456,0.5982142857142857
47,0.0392678391921108,0.5145820898246765,80.67,0.5690389402389526,0.5982142857142857
48,0.038834788731083605,0.5121806165218353,75.21,0.7426568597793579,0.5982142857142857
49,0.038395669874474916,0.5116297609710694,73.53,0.7867170773506165,0.5982142857142857
50,0.03795067523432826,0.5073997825813293,75.32,0.747258720588684,0.5982142857142857
51,0.037500000000000006,0.5020681472015381,75.91,0.7413063439846039,0.5982142857142857
52,0.037043841852542884,0.5021875954055787,75.79,0.7382501574516296,0.5982142857142857
53,0.036582400877996545,0.503482199268341,79.18,0.6122728229522705,0.5982142857142857
54,0.036115879479623185,0.5027456755256653,73.76,0.8038095513343811,0.5982142857142857
55,0.03564448228912682,0.4925129885673523,78.99,0.6397806784629821,0.5982142857142857
56,0.035168416076895005,0.49001926889419556,79.25,0.610024021434784,0.5982142857142857
57,0.034687889661302575,0.48935526815414426,78.45,0.6495048235893249,0.5982142857142857
58,0.03420311381711696,0.4854651398944855,73.93,0.8122283968925476,0.5982142857142857
59,0.03371430118304538,0.4805541091156006,79.96,0.5861249489307404,0.5982142857142857
60,0.03322166616846458,0.4795866032409668,79.7,0.5982967386722565,0.5982142857142857
61,0.032725424859373686,0.48409913002967836,80.19,0.5882838264465332,0.5982142857142857
62,0.03222579492361179,0.4775273711299896,80.23,0.578125332069397,0.5982142857142857
63,0.031722995515381644,0.47787719263076783,80.12,0.6086757211208343,0.5982142857142857
64,0.031217247179121367,0.47646551942825316,79.98,0.57459167470932,0.5982142857142857
65,0.030708771752766397,0.4695598589897156,81.7,0.5359315033912658,0.5982142857142857
66,0.030197792270443988,0.46986969368934633,76.29,0.7283882040500641,0.5982142857142857
67,0.02968453286464312,0.46643974813461303,81.9,0.5269305022239685,0.5982142857142857
68,0.02916921866790256,0.4674078630065918,78.62,0.6441234964370728,0.5982142857142857
69,0.028652075714060296,0.458400738773346,77.25,0.6812537683486939,0.5982142857142857
70,0.028133330839107608,0.46059210386276245,78.14,0.6682971968650818,0.5982142857142857
71,0.027613211581691346,0.4589647753238678,81.98,0.5230891147613526,0.5982142857142857
72,0.02709194608330789,0.4474696958732605,77.89,0.6651551912307739,0.5982142857142857
73,0.02656976298823284,0.44459321743965147,78.93,0.6282099046707154,0.5982142857142857
74,0.026046891343229996,0.44484646309375764,81.79,0.5683690320968628,0.5982142857142857
75,0.025523560497083927,0.4454514447879791,82.55,0.5236967651844024,0.5982142857142857
76,0.025,0.44656229513168333,79.42,0.6244712480068206,0.5982142857142857
77,0.024476439502916086,0.4394419843196869,83.65,0.4821872341156006,0.5982142857142857
78,0.02395310865677001,0.4383151219844818,82.16,0.5287539881706238,0.5982142857142857
79,0.023430237011767174,0.4332934003639221,80.94,0.5575568395614624,0.5982142857142857
80,0.022908053916692112,0.4313218573760986,83.24,0.4872392430782318,0.5982142857142857
81,0.02238678841830867,0.42556556270599366,81.4,0.5628941104412079,0.5982142857142857
82,0.0218666691608924,0.4270046293640137,81.58,0.5372086882114411,0.5982142857142857
83,0.02134792428593972,0.41972456357955934,83.32,0.4931155254840851,0.5982142857142857
84,0.02083078133209744,0.4211991224861145,80.28,0.5884624814033508,0.5982142857142857
85,0.020315467135356886,0.416903484544754,79.91,0.5875462487697601,0.5982142857142857
86,0.019802207729556015,0.41372888689994813,82.41,0.5211973220348358,0.5982142857142857
87,0.019291228247233613,0.41216435022354125,83.12,0.49163689584732057,0.5982142857142857
88,0.018782752820878636,0.4085634934043884,81.98,0.5207985510826111,0.5982142857142857
89,0.018277004484618366,0.4075704670715332,76.88,0.724656153011322,0.5982142857142857
90,0.017774205076388206,0.4034254792404175,84.11,0.47663679065704345,0.5982142857142857
91,0.017274575140626316,0.4004257109642029,83.84,0.4802783308029175,0.5982142857142857
92,0.01677833383153542,0.3977762731170654,84.13,0.4667780406475067,0.5982142857142857
93,0.016285698816954627,0.397061749792099,83.59,0.4953514720916748,0.5982142857142857
94,0.01579688618288306,0.3911805603981018,78.08,0.6378471894264222,0.5982142857142857
95,0.015312110338697428,0.38588987086296084,84.74,0.4519963668346405,0.5982142857142857
96,0.014831583923104994,0.3860564856004715,81.79,0.5527695952892303,0.5982142857142857
97,0.014355517710873185,0.38176061831474306,83.76,0.4948720417022705,0.5982142857142857
98,0.01388412052037682,0.37869350459098816,82.83,0.5054276007652283,0.5982142857142857
99,0.013417599122003463,0.3765558730697632,82.31,0.5326799665927887,0.5982142857142857
100,0.012956158147457115,0.37003101609230044,84.7,0.4571356012821198,0.5982142857142857
101,0.012499999999999995,0.3667849798679352,84.83,0.4445193150997162,0.5982142857142857
102,0.012049324765671748,0.36362622995376587,82.86,0.4881087553024292,0.5982142857142857
103,0.01160433012552509,0.361470292634964,84.39,0.4669970381498337,0.5982142857142857
104,0.0111652112689164,0.3576527820968628,80.54,0.5840999775886536,0.5982142857142857
105,0.010732160807889211,0.356613191947937,85.52,0.4300612776994705,0.5982142857142857
106,0.010305368692688175,0.3547082961177826,85.92,0.4231016746044159,0.5982142857142857
107,0.00988502212844063,0.3492001082134247,85.62,0.42224716329574585,0.5982142857142857
108,0.009471305493042243,0.3473513832759857,84.52,0.45885927782058716,0.5982142857142857
109,0.009064400256282757,0.3430811766529083,85.37,0.43613124666213987,0.5982142857142857
110,0.008664484900247372,0.34051922434806825,86.24,0.4187995433807373,0.5982142857142857
111,0.008271734841028545,0.3362458694267273,86.77,0.39989641437530515,0.5982142857142857
112,0.007886322351782783,0.3281473242378235,85.91,0.41376162638664243,0.5982142857142857
113,0.007508416487165862,0.32827571020126345,85.96,0.4275211527347565,0.5982142857142857
114,0.007138183009179922,0.32495353175163266,86.11,0.4128366634845734,0.5982142857142857
115,0.006775784314464717,0.3203423854160309,86.47,0.40827102007865906,0.5982142857142857
116,0.006421379363065142,0.32060264389038085,85.96,0.4210819257259369,0.5982142857142857
117,0.006075123608706093,0.3113372801494598,86.07,0.4063307940006256,0.5982142857142857
118,0.005737168930605272,0.3115219303703308,86.13,0.4071224737167358,0.5982142857142857
119,0.005407663566854007,0.30828705536842343,86.67,0.38479734711647035,0.5982142857142857
120,0.005086752049395094,0.30668050182342527,86.39,0.41354687752723696,0.5982142857142857
121,0.004774575140626317,0.30061119493484495,85.98,0.4194733506679535,0.5982142857142857
122,0.004471269771657399,0.3025888290691376,87.76,0.3677768572330475,0.5982142857142857
123,0.004176968982247515,0.2987658484458923,86.66,0.389993604183197,0.5982142857142857
124,0.0038918018624496233,0.29713722784042357,86.24,0.4026318652629852,0.5982142857142857
125,0.003615893495987335,0.2903026127147675,87.1,0.38364330463409424,0.5982142857142857
126,0.003349364905389038,0.28596694756507873,87.05,0.38224186663627624,0.5982142857142857
127,0.0030923329989034107,0.2844977838420868,87.7,0.3676531081199646,0.5982142857142857
128,0.0028449105192196317,0.27851189767360685,87.22,0.3768499289035797,0.5982142857142857
129,0.002607205994014683,0.2789313114976883,87.51,0.37262431206703184,0.5982142857142857
130,0.0023793236883495163,0.276799870262146,87.73,0.3689883327960968,0.5982142857142857
131,0.002161363558934981,0.27378097719192507,87.68,0.37436164708137515,0.5982142857142857
132,0.0019534212102874844,0.27198559567451475,87.72,0.3639636924743652,0.5982142857142857
133,0.0017555878527937164,0.266902614941597,88.08,0.3603503438949585,0.5982142857142857
134,0.0015679502627027138,0.2667739509487152,88.07,0.36174985027313233,0.5982142857142857
135,0.001390590744062975,0.2650160986661911,88.1,0.3562131595134735,0.5982142857142857
136,0.0012235870926211618,0.26209025143623355,88.17,0.35556080203056334,0.5982142857142857
137,0.001067012561698319,0.257931114025116,88.13,0.3570916178226471,0.5982142857142857
138,0.0009209358300585474,0.2572510694694519,88.21,0.3546128177165985,0.5982142857142857
139,0.0007854209717842232,0.2553360359954834,88.25,0.35022255554199216,0.5982142857142857
140,0.0006605274281709927,0.2541525051307678,88.59,0.3523169774532318,0.5982142857142857
141,0.0005463099816548606,0.2547055513954163,88.44,0.3498107424259186,0.5982142857142857
142,0.00044281873178278475,0.25462887451171873,88.1,0.35265498032569886,0.5982142857142857
143,0.00035009907323737546,0.2493944980621338,88.35,0.35151925678253176,0.5982142857142857
144,0.0002681916759252917,0.24950360790729523,88.46,0.3471069854259491,0.5982142857142857
145,0.0001971324671380559,0.24812741523742676,88.46,0.3473355678081512,0.5982142857142857
146,0.00013695261579316776,0.24751412843704224,88.4,0.3489927399635315,0.5982142857142857
147,8.767851876239075e-05,0.24841767930030823,88.47,0.35047602820396423,0.5982142857142857
148,4.933178929321103e-05,0.2473312279558182,88.38,0.34930180530548094,0.5982142857142857
149,2.192924752854042e-05,0.24802709778785706,88.47,0.34958473377227783,0.5982142857142857
150,5.482913128862511e-06,0.24876701309204102,88.51,0.3512661445140839,0.5982142857142857
