epoch,lr,train_loss,test_acc,test_loss,group_sparsity
140,0.0006605274281709927,0.29342496522903444,87.47,0.3821865303993225,0.5982142857142857
141,0.0005463099816548606,0.29153915667533875,87.33,0.37783244342803957,0.5982142857142857
142,0.00044281873178278475,0.2921248814201355,87.55,0.37896873965263367,0.5982142857142857
143,0.00035009907323737546,0.292066784696579,87.4,0.3769424540519714,0.5982142857142857
144,0.0002681916759252917,0.2914788394355774,87.65,0.3753566777706146,0.5982142857142857
145,0.0001971324671380559,0.2876154236125946,87.31,0.38013972969055176,0.5982142857142857
146,0.00013695261579316776,0.28843058530807497,87.39,0.37661389832496645,0.5982142857142857
147,8.767851876239075e-05,0.28837474634170535,87.46,0.3752533986091614,0.5982142857142857
148,4.933178929321103e-05,0.2858262869167328,87.5,0.37414821791648867,0.5982142857142857
149,2.192924752854042e-05,0.28509340485572815,87.32,0.3766321806907654,0.5982142857142857
150,5.482913128862511e-06,0.28908945105552675,87.48,0.3759643121242523,0.5982142857142857
