epoch,lr,train_loss,test_acc,test_loss,group_sparsity
41,0.032725424859373686,2.145702611312866,37.47,2.731275884246826,0.5998883928571429
42,0.03197477765098074,2.132533928833008,40.37,2.627681270599365,0.5998883928571429
43,0.031217247179121367,2.124303366088867,40.16,2.659497270965576,0.5998883928571429
44,0.03045358103491357,2.11554763671875,39.51,2.6902493785858153,0.5998883928571429
45,0.02968453286464312,2.099226814880371,39.73,2.645001486968994,0.5998883928571429
46,0.028910861626005774,2.087998263168335,40.4,2.5349136978149414,0.5998883928571429
47,0.028133330839107615,2.080624871330261,38.99,2.698065398788452,0.5998883928571429
48,0.02735270783296286,2.0707572200012208,41.65,2.5362646392822263,0.5998883928571429
49,0.02656976298823284,2.054683180923462,40.94,2.520128935623169,0.5998883928571429
50,0.02578526897695321,2.0469142808532714,39.7,2.6301168022155763,0.5998883928571429
51,0.025,2.037338099975586,40.95,2.613075396347046,0.5998883928571429
52,0.024214731023046793,2.0239798809814453,41.14,2.5725657512664797,0.5998883928571429
53,0.023430237011767167,2.0092633365249633,41.69,2.536293480682373,0.5998883928571429
54,0.022647292167037144,1.9982176837539674,41.31,2.5392454261779784,0.5998883928571429
55,0.0218666691608924,1.9846272407531738,41.66,2.5711351440429686,0.5998883928571429
56,0.021089138373994232,1.9748760108947754,41.49,2.5978648315429687,0.5998883928571429
57,0.020315467135356886,1.9583592560577392,44.02,2.4377776443481447,0.5998883928571429
58,0.019546418965086444,1.9425116411590577,44.03,2.4229459968566895,0.5998883928571429
59,0.01878275282087863,1.932769981842041,43.4,2.5319412654876707,0.5998883928571429
60,0.018025222349019272,1.9128574796295166,44.23,2.3843818870544435,0.5998883928571429
61,0.017274575140626323,1.8988833055114747,42.73,2.5058757209777833,0.5998883928571429
62,0.016531551993867716,1.8808005473709106,44.37,2.347511880493164,0.5998883928571429
63,0.01579688618288306,1.8635915167999269,45.67,2.3249640449523925,0.5998883928571429
64,0.015071302734130482,1.8523898429107666,42.48,2.4630816650390623,0.5998883928571429
65,0.014355517710873185,1.835072721939087,45.33,2.3500623401641847,0.5998883928571429
66,0.013650237506511332,1.8182895572662354,45.41,2.374158781051636,0.5998883928571429
67,0.012956158147457115,1.8026352796173095,45.45,2.3916332878112794,0.5998883928571429
68,0.012273964606240717,1.7848632558059692,48.18,2.2105440425872804,0.5998883928571429
69,0.01160433012552508,1.7675640759277345,47.09,2.2526379028320314,0.5998883928571429
70,0.010947915553696733,1.747793282814026,46.29,2.331293398284912,0.5998883928571429
71,0.010305368692688175,1.7305815725708007,47.14,2.2440267951965334,0.5998883928571429
72,0.009677323658675586,1.710635931968689,46.27,2.292173587799072,0.5998883928571429
73,0.009064400256282757,1.6950589823150635,46.39,2.296497122192383,0.5998883928571429
74,0.008467203366908708,1.6761091680526734,48.34,2.202150954055786,0.5998883928571429
75,0.007886322351782783,1.6590846667480468,48.72,2.1693410400390625,0.5998883928571429
76,0.0073223304703363135,1.638934723854065,47.28,2.2913462677001952,0.5998883928571429
77,0.006775784314464717,1.6148128747177124,48.34,2.227161311721802,0.5998883928571429
78,0.0062472232592385105,1.5959005033874512,49.43,2.122033895111084,0.5998883928571429
79,0.005737168930605272,1.5756780194854736,49.6,2.1664612388610838,0.5998883928571429
80,0.00524612469060774,1.558041533203125,49.47,2.1815118865966796,0.5998883928571429
81,0.004774575140626317,1.5398794203567505,50.7,2.1095588596343995,0.5998883928571429
82,0.004322985643135957,1.5209240964508057,50.48,2.132737615776062,0.5998883928571429
83,0.003891801862449629,1.5055409394073487,50.92,2.091762425994873,0.5998883928571429
84,0.0034814493249014063,1.4837577478790283,51.25,2.0684860275268555,0.5998883928571429
85,0.0030923329989034107,1.4690818169403077,50.91,2.079113024520874,0.5998883928571429
86,0.0027248368952908055,1.4498630093383789,50.62,2.1060964622497558,0.5998883928571429
87,0.0023793236883495163,1.4321928230667114,51.77,2.0519108505249024,0.5998883928571429
88,0.0020561343579004773,1.4124623655700683,51.64,2.076162000274658,0.5998883928571429
89,0.0017555878527937164,1.396479031829834,52.39,2.045059379196167,0.5998883928571429
90,0.0014779807761443637,1.3852401890945434,52.78,2.023243450927734,0.5998883928571429
91,0.0012235870926211618,1.3701340075683595,52.04,2.0523219009399414,0.5998883928571429
92,0.0009926578580764262,1.3583209384536743,52.45,2.0452707931518557,0.5998883928571429
93,0.0007854209717842259,1.347407432975769,52.3,2.046064797973633,0.5998883928571429
94,0.0006020809515313169,1.3322812797546386,53.08,2.0228506484985354,0.5998883928571429
95,0.000442818731782782,1.3221038497543336,53.21,2.009248525619507,0.5998883928571429
96,0.00030779148512155856,1.3058103363800049,52.68,2.0509182010650635,0.5998883928571429
97,0.0001971324671380559,1.2950022048568726,53.21,2.0327585998535156,0.5998883928571429
98,0.0001109508849230001,1.2837077304458617,53.08,2.0262272903442384,0.5998883928571429
99,4.933178929321103e-05,1.2726584352111816,53.54,2.019764760971069,0.5998883928571429
100,1.233599085671e-05,1.2535022346496583,53.32,2.010460960388184,0.5998883928571429
